Item,Date,Location,Robot,Version,Miles,OnHours,MotionHours,Utilization,Source
96225,2025-11-01,sierra-gold,8472,,0,22.916667,0,0,Sierra Gold.csv
96223,2025-11-01,sierra-gold,8475,,0,22.916667,0,0,Sierra Gold.csv
96227,2025-11-01,sierra-gold,8480,,0,22.916667,0,0,Sierra Gold.csv
96252,2025-11-02,sierra-gold,8431,,0,24.916667,0,0,Sierra Gold.csv
96250,2025-11-02,sierra-gold,8432,,0,24.916667,0,0,Sierra Gold.csv
96254,2025-11-02,sierra-gold,8433,,0,24.916667,0,0,Sierra Gold.csv
96251,2025-11-02,sierra-gold,8472,,0,24.916667,0,0,Sierra Gold.csv
96249,2025-11-02,sierra-gold,8475,,0,24.916667,0,0,Sierra Gold.csv
96253,2025-11-02,sierra-gold,8480,,0,24.916667,0,0,Sierra Gold.csv
96324,2025-11-03,sierra-gold,8431,,0.4,12.216667,0.183333,0.015007,Sierra Gold.csv
96322,2025-11-03,sierra-gold,8432,,0,8.233333,0.033333,0.004049,Sierra Gold.csv
96326,2025-11-03,sierra-gold,8433,,0,8.25,0,0,Sierra Gold.csv
96323,2025-11-03,sierra-gold,8472,,2.9,11.916667,1.133333,0.095105,Sierra Gold.csv
96321,2025-11-03,sierra-gold,8475,,4.7,12.216667,1.666667,0.136426,Sierra Gold.csv
96325,2025-11-03,sierra-gold,8480,,3.8,12.1,1.4,0.115702,Sierra Gold.csv
96565,2025-11-04,sierra-gold,8431,,4.7,8.383333,2.083333,0.248509,Sierra Gold.csv
96560,2025-11-04,sierra-gold,8432,,4.6,8.383333,2.066667,0.246521,Sierra Gold.csv
96563,2025-11-04,sierra-gold,8433,,4.1,8.5,2.083333,0.245098,Sierra Gold.csv
96552,2025-11-04,sierra-gold,8472,,9.3,8.683333,3.15,0.362764,Sierra Gold.csv
96551,2025-11-04,sierra-gold,8475,,9.9,8.7,3.25,0.373563,Sierra Gold.csv
96553,2025-11-04,sierra-gold,8480,,8.6,8.666667,2.983333,0.344231,Sierra Gold.csv
96743,2025-11-05,sierra-gold,8431,,3.7,8.383333,1.733333,0.206759,Sierra Gold.csv
96739,2025-11-05,sierra-gold,8432,,3.7,8.316667,1.8,0.216433,Sierra Gold.csv
96745,2025-11-05,sierra-gold,8433,,4.4,8.366667,2.1,0.250996,Sierra Gold.csv
96731,2025-11-05,sierra-gold,8472,,4.9,8.516667,1.983333,0.232877,Sierra Gold.csv
96730,2025-11-05,sierra-gold,8475,,5,8.516667,1.85,0.217221,Sierra Gold.csv
96735,2025-11-05,sierra-gold,8480,,3.6,7.766667,1.433333,0.184549,Sierra Gold.csv
96902,2025-11-06,sierra-gold,8431,,2.5,8.283333,1.383333,0.167002,Sierra Gold.csv
96896,2025-11-06,sierra-gold,8432,,1.4,8.283333,0.716667,0.086519,Sierra Gold.csv
96905,2025-11-06,sierra-gold,8433,,2.1,8.283333,1.2,0.144869,Sierra Gold.csv
96888,2025-11-06,sierra-gold,8472,,7.3,8.666667,2.633333,0.303846,Sierra Gold.csv
96887,2025-11-06,sierra-gold,8475,,8.5,8.683333,3.116667,0.358925,Sierra Gold.csv
96889,2025-11-06,sierra-gold,8480,,4.8,8.616667,1.883333,0.218569,Sierra Gold.csv
97051,2025-11-07,sierra-gold,8431,,4.8,9,2.25,0.25,Sierra Gold.csv
97048,2025-11-07,sierra-gold,8432,,4.5,9,2.016667,0.224074,Sierra Gold.csv
97053,2025-11-07,sierra-gold,8433,,2.8,9.033333,1.55,0.171587,Sierra Gold.csv
97058,2025-11-07,sierra-gold,8472,,7,8.633333,2.666667,0.30888,Sierra Gold.csv
97057,2025-11-07,sierra-gold,8475,,7.9,8.616667,2.95,0.34236,Sierra Gold.csv
97059,2025-11-07,sierra-gold,8480,,7.2,8.616667,2.65,0.307544,Sierra Gold.csv
97136,2025-11-08,sierra-gold,8431,,2.3,8.933333,1.25,0.139925,Sierra Gold.csv
97134,2025-11-08,sierra-gold,8432,,4,8.9,2.033333,0.228464,Sierra Gold.csv
97135,2025-11-08,sierra-gold,8433,,5,8.9,2.316667,0.2603,Sierra Gold.csv
97277,2025-11-10,sierra-gold,8431,,4.1,8.816667,1.816667,0.206049,Sierra Gold.csv
97276,2025-11-10,sierra-gold,8432,,4,8.8,1.733333,0.19697,Sierra Gold.csv
97278,2025-11-10,sierra-gold,8433,,2.8,8.916667,1.416667,0.158879,Sierra Gold.csv
97285,2025-11-10,sierra-gold,8472,,4.7,8.466667,1.8,0.212598,Sierra Gold.csv
97283,2025-11-10,sierra-gold,8475,,6.8,8.466667,2.333333,0.275591,Sierra Gold.csv
97291,2025-11-10,sierra-gold,8480,,6.1,8.466667,2.133333,0.251969,Sierra Gold.csv
97446,2025-11-11,sierra-gold,8431,,4.6,8.9,2.033333,0.228464,Sierra Gold.csv
97443,2025-11-11,sierra-gold,8432,,3.2,8.9,1.416667,0.159176,Sierra Gold.csv
97447,2025-11-11,sierra-gold,8433,,3.3,8.9,1.616667,0.181648,Sierra Gold.csv
97465,2025-11-11,sierra-gold,8472,,7.2,8.116667,2.7,0.332649,Sierra Gold.csv
97464,2025-11-11,sierra-gold,8475,,8.6,8.133333,3.083333,0.379098,Sierra Gold.csv
97466,2025-11-11,sierra-gold,8480,,3.7,4.65,1.316667,0.283154,Sierra Gold.csv
97621,2025-11-12,sierra-gold,8431,,1.4,9.166667,0.733333,0.08,Sierra Gold.csv
97619,2025-11-12,sierra-gold,8432,,2.8,9.183333,1.4,0.15245,Sierra Gold.csv
97622,2025-11-12,sierra-gold,8433,,2.4,9.183333,1.066667,0.116152,Sierra Gold.csv
97628,2025-11-12,sierra-gold,8472,,6.7,8.65,2.366667,0.273603,Sierra Gold.csv
97627,2025-11-12,sierra-gold,8475,,7.4,8.533333,2.483333,0.291016,Sierra Gold.csv
97633,2025-11-12,sierra-gold,8480,,6.1,8.633333,2.133333,0.247104,Sierra Gold.csv
97750,2025-11-13,sierra-gold,8472,,6.8,8.65,2.466667,0.285164,Sierra Gold.csv
97748,2025-11-13,sierra-gold,8475,,7.8,8.65,2.683333,0.310212,Sierra Gold.csv
97755,2025-11-13,sierra-gold,8480,,6.5,8.65,2.283333,0.263969,Sierra Gold.csv
97879,2025-11-14,sierra-gold,8431,,0,2.383333,0.033333,0.013986,Sierra Gold.csv
97877,2025-11-14,sierra-gold,8432,,0,7.116667,0.033333,0.004684,Sierra Gold.csv
97878,2025-11-14,sierra-gold,8433,,0,2.316667,0.033333,0.014388,Sierra Gold.csv
97863,2025-11-14,sierra-gold,8472,,6.2,8.466667,2.35,0.277559,Sierra Gold.csv
97862,2025-11-14,sierra-gold,8475,,7,8.516667,2.566667,0.30137,Sierra Gold.csv
97867,2025-11-14,sierra-gold,8480,,6.2,8.533333,2.3,0.269531,Sierra Gold.csv
98046,2025-11-17,sierra-gold,8472,,8.1,8.65,3.283333,0.379576,Sierra Gold.csv
98044,2025-11-17,sierra-gold,8475,,9.4,8.55,3.566667,0.417154,Sierra Gold.csv
98050,2025-11-17,sierra-gold,8480,,1,6.316667,0.433333,0.068602,Sierra Gold.csv
98179,2025-11-18,sierra-gold,8472,,3.6,8.7,1.5,0.172414,Sierra Gold.csv
98178,2025-11-18,sierra-gold,8475,,3.7,8.733333,1.45,0.166031,Sierra Gold.csv
98183,2025-11-18,sierra-gold,8480,,4,8.716667,1.566667,0.179732,Sierra Gold.csv
98294,2025-11-19,sierra-gold,8472,,7.1,8.533333,2.783333,0.326172,Sierra Gold.csv
98292,2025-11-19,sierra-gold,8475,,8.8,8.633333,3.466667,0.401544,Sierra Gold.csv
98298,2025-11-19,sierra-gold,8480,,7.3,8.516667,2.816667,0.330724,Sierra Gold.csv
98419,2025-11-20,sierra-gold,8472,,0.1,0.216667,0.016667,0.076923,Sierra Gold.csv
98521,2025-11-21,sierra-gold,8472,,7.2,8.45,2.7,0.319527,Sierra Gold.csv
98520,2025-11-21,sierra-gold,8475,,8.6,8.666667,3.183333,0.367308,Sierra Gold.csv
98525,2025-11-21,sierra-gold,8480,,7.3,8.633333,2.783333,0.322394,Sierra Gold.csv
98594,2025-11-22,sierra-gold,8472,,7.9,8.633333,2.866667,0.332046,Sierra Gold.csv
98593,2025-11-22,sierra-gold,8475,,9.2,8.533333,3.283333,0.384766,Sierra Gold.csv
98595,2025-11-22,sierra-gold,8480,,8.4,8.65,2.983333,0.344894,Sierra Gold.csv
98718,2025-11-24,sierra-gold,8431,,1.4,7.25,0.666667,0.091954,Sierra Gold.csv
98715,2025-11-24,sierra-gold,8432,,1.9,7.283333,0.95,0.130435,Sierra Gold.csv
98717,2025-11-24,sierra-gold,8433,,0.8,7.266667,0.533333,0.073394,Sierra Gold.csv
98712,2025-11-24,sierra-gold,8472,,7.4,8.55,2.783333,0.325536,Sierra Gold.csv
98711,2025-11-24,sierra-gold,8475,,8.9,8.55,3.066667,0.358674,Sierra Gold.csv
98713,2025-11-24,sierra-gold,8480,,7.2,8.55,2.666667,0.311891,Sierra Gold.csv
98853,2025-11-25,sierra-gold,8431,,2.2,7.216667,1,0.138568,Sierra Gold.csv
98851,2025-11-25,sierra-gold,8432,,1.2,7.2,0.583333,0.081019,Sierra Gold.csv
98852,2025-11-25,sierra-gold,8433,,1.1,7.233333,0.55,0.076037,Sierra Gold.csv
98844,2025-11-25,sierra-gold,8472,,6.6,8.583333,2.433333,0.283495,Sierra Gold.csv
98846,2025-11-25,sierra-gold,8475,,8.4,16.583333,2.983333,0.179899,Sierra Gold.csv
98849,2025-11-25,sierra-gold,8480,,6.8,8.566667,2.466667,0.287938,Sierra Gold.csv
98962,2025-11-26,sierra-gold,8431,,2.7,7.5,1.133333,0.151111,Sierra Gold.csv
98960,2025-11-26,sierra-gold,8432,,2,6.35,0.85,0.133858,Sierra Gold.csv
98961,2025-11-26,sierra-gold,8433,,2.2,6.333333,0.966667,0.152632,Sierra Gold.csv
98953,2025-11-26,sierra-gold,8472,,6.9,8.6,2.533333,0.294574,Sierra Gold.csv
98919,2025-11-26,sierra-gold,8475,,7.5,15.916667,2.616667,0.164398,Sierra Gold.csv
98956,2025-11-26,sierra-gold,8480,,6.4,8.6,2.333333,0.271318,Sierra Gold.csv
99067,2025-11-27,sierra-gold,8431,,2.6,7.383333,1.2,0.162528,Sierra Gold.csv
99065,2025-11-27,sierra-gold,8432,,1.5,7.35,0.75,0.102041,Sierra Gold.csv
99066,2025-11-27,sierra-gold,8433,,2.4,7.366667,1.216667,0.165158,Sierra Gold.csv
99062,2025-11-27,sierra-gold,8472,,0.7,1.083333,0.25,0.230769,Sierra Gold.csv
99061,2025-11-27,sierra-gold,8475,,6.7,8.55,2.4,0.280702,Sierra Gold.csv
99063,2025-11-27,sierra-gold,8480,,5.4,8.516667,2.116667,0.248532,Sierra Gold.csv
99322,2025-12-01,sierra-gold,8431,,1.6,8.416667,0.816667,0.09703,Sierra Gold.csv
99315,2025-12-01,sierra-gold,8432,,3.6,8.416667,1.816667,0.215842,Sierra Gold.csv
99324,2025-12-01,sierra-gold,8433,,1.8,8.383333,0.966667,0.115308,Sierra Gold.csv
99332,2025-12-01,sierra-gold,8475,,5.1,8.216667,1.783333,0.217039,Sierra Gold.csv
99334,2025-12-01,sierra-gold,8480,,4.4,8.2,1.6,0.195122,Sierra Gold.csv
99454,2025-12-02,sierra-gold,8431,,3,8.85,1.4,0.158192,Sierra Gold.csv
99450,2025-12-02,sierra-gold,8432,,3.6,8.883333,1.716667,0.193246,Sierra Gold.csv
99455,2025-12-02,sierra-gold,8433,,1.9,8.866667,1,0.112782,Sierra Gold.csv
99456,2025-12-02,sierra-gold,8475,,2.1,7.816667,0.75,0.095949,Sierra Gold.csv
99458,2025-12-02,sierra-gold,8480,,1.8,7.8,0.666667,0.08547,Sierra Gold.csv
99738,2025-12-03,sierra-gold,8431,,1.5,8.133333,0.783333,0.096311,Sierra Gold.csv
99731,2025-12-03,sierra-gold,8432,,3.4,8.083333,1.6,0.197938,Sierra Gold.csv
99739,2025-12-03,sierra-gold,8433,,1.9,8.083333,0.966667,0.119588,Sierra Gold.csv
99740,2025-12-03,sierra-gold,8475,,6.7,8.566667,2.433333,0.284047,Sierra Gold.csv
99744,2025-12-03,sierra-gold,8480,,5.7,8.566667,2.1,0.245136,Sierra Gold.csv
99571,2025-12-04,sierra-gold,8431,,2.7,8.15,1.266667,0.155419,Sierra Gold.csv
99538,2025-12-04,sierra-gold,8432,,3.9,8.15,1.766667,0.216769,Sierra Gold.csv
99582,2025-12-04,sierra-gold,8433,,2.9,8.15,1.333333,0.163599,Sierra Gold.csv
99589,2025-12-04,sierra-gold,8475,,6.2,8.5,2.233333,0.262745,Sierra Gold.csv
99556,2025-12-04,sierra-gold,8480,,5.6,8.5,2.05,0.241176,Sierra Gold.csv
99676,2025-12-05,sierra-gold,8431,,1.7,7.816667,0.8,0.102345,Sierra Gold.csv
99672,2025-12-05,sierra-gold,8432,,3.7,7.816667,1.616667,0.206823,Sierra Gold.csv
99677,2025-12-05,sierra-gold,8433,,2.5,7.783333,1.15,0.147752,Sierra Gold.csv
99827,2025-12-05,sierra-gold,8475,,6.8,8.5,2.383333,0.280392,Sierra Gold.csv
99821,2025-12-05,sierra-gold,8480,,6.2,8.533333,2.233333,0.261719,Sierra Gold.csv
99987,2025-12-08,sierra-gold,8431,,1.6,7.416667,0.733333,0.098876,Sierra Gold.csv
99986,2025-12-08,sierra-gold,8432,,2.7,7.466667,1.25,0.167411,Sierra Gold.csv
99989,2025-12-08,sierra-gold,8433,,3.9,7.45,1.75,0.234899,Sierra Gold.csv
99982,2025-12-08,sierra-gold,8475,,3.9,8.65,1.466667,0.169557,Sierra Gold.csv
99984,2025-12-08,sierra-gold,8480,,2.9,8.35,1.116667,0.133733,Sierra Gold.csv
100121,2025-12-09,sierra-gold,8431,,1,6.85,0.766667,0.111922,Sierra Gold.csv
100119,2025-12-09,sierra-gold,8432,,2.3,6.833333,1.166667,0.170732,Sierra Gold.csv
100120,2025-12-09,sierra-gold,8433,,1.4,6.85,0.683333,0.099757,Sierra Gold.csv
100109,2025-12-09,sierra-gold,8475,,5.4,8.35,1.516667,0.181637,Sierra Gold.csv
100108,2025-12-09,sierra-gold,8480,,5.2,8.583333,1.583333,0.184466,Sierra Gold.csv
100213,2025-12-10,sierra-gold,8431,,2.6,8.983333,1.533333,0.170686,Sierra Gold.csv
100210,2025-12-10,sierra-gold,8432,,5.8,8.983333,2.65,0.294991,Sierra Gold.csv
100215,2025-12-10,sierra-gold,8433,,3.5,8.983333,1.566667,0.174397,Sierra Gold.csv
100217,2025-12-10,sierra-gold,8475,,6.8,8.216667,1.933333,0.235294,Sierra Gold.csv
100222,2025-12-10,sierra-gold,8480,,6.9,8.283333,1.916667,0.231388,Sierra Gold.csv
100339,2025-12-11,sierra-gold,8431,,2.3,7.9,1.216667,0.154008,Sierra Gold.csv
100335,2025-12-11,sierra-gold,8432,,2.8,7.85,1.4,0.178344,Sierra Gold.csv
100341,2025-12-11,sierra-gold,8433,,3.1,7.916667,1.433333,0.181053,Sierra Gold.csv
100342,2025-12-11,sierra-gold,8475,,6.4,8.233333,1.883333,0.228745,Sierra Gold.csv
100343,2025-12-11,sierra-gold,8480,,5.5,8.416667,1.85,0.219802,Sierra Gold.csv
100453,2025-12-12,sierra-gold,8431,,2.1,8.366667,1.116667,0.133466,Sierra Gold.csv
100447,2025-12-12,sierra-gold,8432,,2.2,8.383333,0.983333,0.117296,Sierra Gold.csv
100456,2025-12-12,sierra-gold,8433,,1.8,8.383333,0.916667,0.109344,Sierra Gold.csv
100464,2025-12-12,sierra-gold,8475,,7,8.466667,2.466667,0.291339,Sierra Gold.csv
100466,2025-12-12,sierra-gold,8480,,6,8.25,2.116667,0.256566,Sierra Gold.csv
100549,2025-12-13,sierra-gold,8431,,3.3,6.516667,1.4,0.214834,Sierra Gold.csv
100547,2025-12-13,sierra-gold,8432,,2.8,6.5,1.183333,0.182051,Sierra Gold.csv
100548,2025-12-13,sierra-gold,8433,,4.8,6.516667,2,0.306905,Sierra Gold.csv
100651,2025-12-15,sierra-gold,8431,,3.2,8.966667,1.45,0.16171,Sierra Gold.csv
100644,2025-12-15,sierra-gold,8432,,4.8,8.966667,2.15,0.239777,Sierra Gold.csv
100650,2025-12-15,sierra-gold,8433,,3.1,8.916667,1.483333,0.166355,Sierra Gold.csv
100661,2025-12-15,sierra-gold,8475,,2.9,6.733333,1.116667,0.165842,Sierra Gold.csv
100663,2025-12-15,sierra-gold,8480,,2.5,6.766667,1.016667,0.150246,Sierra Gold.csv
100772,2025-12-16,sierra-gold,8431,,5.4,8.55,2.316667,0.270955,Sierra Gold.csv
100769,2025-12-16,sierra-gold,8432,,8,8.55,3.3,0.385965,Sierra Gold.csv
100773,2025-12-16,sierra-gold,8433,,4.2,8.55,1.8,0.210526,Sierra Gold.csv
100774,2025-12-16,sierra-gold,8475,,4.8,8.533333,1.8,0.210938,Sierra Gold.csv
100776,2025-12-16,sierra-gold,8480,,4.6,8.533333,1.85,0.216797,Sierra Gold.csv
100914,2025-12-17,sierra-gold,8431,,4.4,8.883333,1.966667,0.221388,Sierra Gold.csv
100909,2025-12-17,sierra-gold,8432,,5,8.45,2.1,0.248521,Sierra Gold.csv
100917,2025-12-17,sierra-gold,8433,,5.7,8.75,2.416667,0.27619,Sierra Gold.csv
100925,2025-12-17,sierra-gold,8475,,5.2,7.966667,1.816667,0.228033,Sierra Gold.csv
100924,2025-12-17,sierra-gold,8480,,4.6,8.483333,2.066667,0.243615,Sierra Gold.csv
101043,2025-12-18,sierra-gold,8431,,4.7,8.65,2.016667,0.233141,Sierra Gold.csv
101040,2025-12-18,sierra-gold,8432,,4.5,8.666667,1.916667,0.221154,Sierra Gold.csv
101044,2025-12-18,sierra-gold,8433,,3.4,8.65,1.6,0.184971,Sierra Gold.csv
101049,2025-12-18,sierra-gold,8475,,3.3,8.566667,1.266667,0.14786,Sierra Gold.csv
101051,2025-12-18,sierra-gold,8480,,3.2,8.566667,1.4,0.163424,Sierra Gold.csv
101199,2025-12-19,sierra-gold,8431,,0.1,1.583333,0.033333,0.021053,Sierra Gold.csv
101200,2025-12-19,sierra-gold,8432,,0.1,1.566667,0.033333,0.021277,Sierra Gold.csv
101201,2025-12-19,sierra-gold,8433,,0.1,1.566667,0.066667,0.042553,Sierra Gold.csv
101165,2025-12-19,sierra-gold,8475,,1.5,8.066667,0.716667,0.088843,Sierra Gold.csv
101167,2025-12-19,sierra-gold,8480,,1.5,8.05,0.716667,0.089027,Sierra Gold.csv
101382,2025-12-22,sierra-gold,8475,,1.1,4.316667,0.483333,0.111969,Sierra Gold.csv
101385,2025-12-22,sierra-gold,8480,,1.2,4.316667,0.566667,0.131274,Sierra Gold.csv
101439,2025-12-23,sierra-gold,8475,,1.1,5.566667,0.5,0.08982,Sierra Gold.csv
101441,2025-12-23,sierra-gold,8480,,0.9,5.566667,0.433333,0.077844,Sierra Gold.csv
101598,2025-12-26,sierra-gold,8431,,1.7,4.083333,0.816667,0.2,Sierra Gold.csv
101609,2025-12-26,sierra-gold,8433,,0,0.033333,0,0,Sierra Gold.csv
101595,2025-12-26,sierra-gold,8475,,1.1,4.283333,0.466667,0.108949,Sierra Gold.csv
101597,2025-12-26,sierra-gold,8480,,1.2,4.283333,0.55,0.128405,Sierra Gold.csv
101745,2025-12-29,sierra-gold,8431,,1.4,5.166667,0.7,0.135484,Sierra Gold.csv
101744,2025-12-29,sierra-gold,8475,,1.6,5.4,0.7,0.12963,Sierra Gold.csv
101746,2025-12-29,sierra-gold,8480,,1.1,5.066667,0.516667,0.101974,Sierra Gold.csv
101816,2025-12-30,sierra-gold,8431,,2,8.3,0.983333,0.118474,Sierra Gold.csv
101815,2025-12-30,sierra-gold,8475,,2.5,8.366667,1,0.119522,Sierra Gold.csv
101817,2025-12-30,sierra-gold,8480,,2.1,8.25,0.916667,0.111111,Sierra Gold.csv
101877,2025-12-31,sierra-gold,8431,,1.2,3.75,0.566667,0.151111,Sierra Gold.csv
101878,2025-12-31,sierra-gold,8475,,1.4,3.75,0.516667,0.137778,Sierra Gold.csv
101876,2025-12-31,sierra-gold,8480,,0.9,3.733333,0.366667,0.098214,Sierra Gold.csv
101957,2026-01-02,sierra-gold,8431,,1.5,7.333333,0.566667,0.077273,Sierra Gold.csv
101960,2026-01-02,sierra-gold,8432,,1.2,5.883333,0.616667,0.104816,Sierra Gold.csv
101959,2026-01-02,sierra-gold,8475,,2.3,5.983333,0.866667,0.144847,Sierra Gold.csv
101961,2026-01-02,sierra-gold,8480,,2,5.9,0.816667,0.138418,Sierra Gold.csv
102108,2026-01-05,sierra-gold,8431,,1.7,4.833333,0.75,0.155172,Sierra Gold.csv
102107,2026-01-05,sierra-gold,8475,,2.6,5.416667,0.883333,0.163077,Sierra Gold.csv
102106,2026-01-05,sierra-gold,8480,,1.7,5.433333,0.616667,0.113497,Sierra Gold.csv
102190,2026-01-06,sierra-gold,8431,,5.4,8.566667,2.5,0.291829,Sierra Gold.csv
102193,2026-01-06,sierra-gold,8432,,6,8.55,3,0.350877,Sierra Gold.csv
102189,2026-01-06,sierra-gold,8475,,7.8,8.6,2.816667,0.327519,Sierra Gold.csv
102191,2026-01-06,sierra-gold,8480,,5.9,8.616667,2.35,0.272727,Sierra Gold.csv
102295,2026-01-07,sierra-gold,8431,,2.1,8.566667,1.066667,0.124514,Sierra Gold.csv
102294,2026-01-07,sierra-gold,8475,,2.4,8.566667,1.05,0.122568,Sierra Gold.csv
102296,2026-01-07,sierra-gold,8480,,2.4,8.566667,1.066667,0.124514,Sierra Gold.csv
102390,2026-01-08,sierra-gold,8431,,3.4,8.583333,1.7,0.198058,Sierra Gold.csv
102400,2026-01-08,sierra-gold,8432,,0.6,0.8,0.25,0.3125,Sierra Gold.csv
102384,2026-01-08,sierra-gold,8475,,4,8.583333,1.65,0.192233,Sierra Gold.csv
102389,2026-01-08,sierra-gold,8480,,3.4,8.6,1.433333,0.166667,Sierra Gold.csv
102488,2026-01-09,sierra-gold,8431,,3.2,8.466667,1.616667,0.190945,Sierra Gold.csv
102491,2026-01-09,sierra-gold,8475,,3.9,8.583333,1.516667,0.176699,Sierra Gold.csv
102490,2026-01-09,sierra-gold,8480,,3.7,8.416667,1.4,0.166337,Sierra Gold.csv
102658,2026-01-12,sierra-gold,8431,,3.5,8.5,1.583333,0.186275,Sierra Gold.csv
102656,2026-01-12,sierra-gold,8475,,4,8.55,1.45,0.169591,Sierra Gold.csv
102657,2026-01-12,sierra-gold,8480,,3.5,8.55,1.25,0.146199,Sierra Gold.csv
102753,2026-01-13,sierra-gold,8431,,3,8.466667,1.4,0.165354,Sierra Gold.csv
102752,2026-01-13,sierra-gold,8475,,4.2,8.55,1.533333,0.179337,Sierra Gold.csv
102755,2026-01-13,sierra-gold,8480,,3.5,8.516667,1.433333,0.168297,Sierra Gold.csv
102851,2026-01-14,sierra-gold,8431,,4.1,8.483333,1.916667,0.225933,Sierra Gold.csv
102849,2026-01-14,sierra-gold,8432,,6.7,8.566667,2.783333,0.324903,Sierra Gold.csv
102850,2026-01-14,sierra-gold,8433,,5.5,8.416667,2.35,0.279208,Sierra Gold.csv
102848,2026-01-14,sierra-gold,8475,,5.4,8.566667,2.133333,0.249027,Sierra Gold.csv
102853,2026-01-14,sierra-gold,8480,,3.9,8.55,1.666667,0.194932,Sierra Gold.csv
102929,2026-01-15,sierra-gold,8431,,0.9,2.083333,0.416667,0.2,Sierra Gold.csv
102900,2026-01-15,sierra-gold,8432,,2.1,2.083333,0.866667,0.416,Sierra Gold.csv
102939,2026-01-15,sierra-gold,8433,,7.3,8.833333,3.05,0.345283,Sierra Gold.csv
102947,2026-01-15,sierra-gold,8475,,1.2,2.1,0.483333,0.230159,Sierra Gold.csv
102920,2026-01-15,sierra-gold,8480,,1.2,2.083333,0.5,0.24,Sierra Gold.csv
103070,2026-01-16,sierra-gold,8431,,3.3,8.35,1.55,0.185629,Sierra Gold.csv
103063,2026-01-16,sierra-gold,8432,,6.5,8.333333,2.7,0.324,Sierra Gold.csv
103072,2026-01-16,sierra-gold,8433,,6,8.1,2.516667,0.3107,Sierra Gold.csv
103074,2026-01-16,sierra-gold,8475,,4.1,8.5,1.566667,0.184314,Sierra Gold.csv
103069,2026-01-16,sierra-gold,8480,,3.3,8.483333,1.4,0.165029,Sierra Gold.csv
103174,2026-01-19,sierra-gold,8431,,3.1,8.066667,1.666667,0.206612,Sierra Gold.csv
103172,2026-01-19,sierra-gold,8432,,7.1,8.566667,2.983333,0.348249,Sierra Gold.csv
103173,2026-01-19,sierra-gold,8433,,6.7,8.333333,2.8,0.336,Sierra Gold.csv
103171,2026-01-19,sierra-gold,8475,,3.9,8.533333,1.6,0.1875,Sierra Gold.csv
103176,2026-01-19,sierra-gold,8480,,3.7,8.55,1.683333,0.196881,Sierra Gold.csv
103276,2026-01-20,sierra-gold,8431,,3,7.183333,1.55,0.215777,Sierra Gold.csv
103274,2026-01-20,sierra-gold,8432,,5.3,8.066667,2.216667,0.274793,Sierra Gold.csv
103275,2026-01-20,sierra-gold,8433,,5.2,8.566667,2.183333,0.254864,Sierra Gold.csv
103273,2026-01-20,sierra-gold,8475,,4.8,8.566667,1.9,0.22179,Sierra Gold.csv
103278,2026-01-20,sierra-gold,8480,,4.1,8.566667,1.816667,0.212062,Sierra Gold.csv
103385,2026-01-21,sierra-gold,8431,,2,7.316667,1.05,0.143508,Sierra Gold.csv
103382,2026-01-21,sierra-gold,8432,,4.2,8.116667,1.833333,0.225873,Sierra Gold.csv
103383,2026-01-21,sierra-gold,8433,,5.2,8.616667,2.233333,0.259188,Sierra Gold.csv
103380,2026-01-21,sierra-gold,8475,,2.6,8.6,1.183333,0.137597,Sierra Gold.csv
103391,2026-01-21,sierra-gold,8480,,2.3,8.6,1.116667,0.129845,Sierra Gold.csv
103495,2026-01-22,sierra-gold,8431,,2.5,8.566667,1.283333,0.149805,Sierra Gold.csv
103492,2026-01-22,sierra-gold,8432,,3.6,8.233333,1.583333,0.192308,Sierra Gold.csv
103494,2026-01-22,sierra-gold,8433,,2.7,8.066667,1.233333,0.152893,Sierra Gold.csv
103491,2026-01-22,sierra-gold,8475,,3.1,8.566667,1.316667,0.153696,Sierra Gold.csv
103497,2026-01-22,sierra-gold,8480,,2.8,8.566667,1.3,0.151751,Sierra Gold.csv
103589,2026-01-23,sierra-gold,8431,,3.4,7.55,1.65,0.218543,Sierra Gold.csv
103587,2026-01-23,sierra-gold,8432,,6,7.983333,2.616667,0.327766,Sierra Gold.csv
103588,2026-01-23,sierra-gold,8433,,6.5,8.383333,2.85,0.33996,Sierra Gold.csv
103586,2026-01-23,sierra-gold,8475,,4.6,8.533333,1.783333,0.208984,Sierra Gold.csv
103590,2026-01-23,sierra-gold,8480,,4.1,8.533333,1.733333,0.203125,Sierra Gold.csv
103737,2026-01-26,sierra-gold,8431,,2.2,7.133333,1.133333,0.158879,Sierra Gold.csv
103735,2026-01-26,sierra-gold,8432,,4.8,8.2,2.066667,0.252033,Sierra Gold.csv
103736,2026-01-26,sierra-gold,8433,,4.2,8.6,1.816667,0.21124,Sierra Gold.csv
103733,2026-01-26,sierra-gold,8475,,3.5,8.6,1.466667,0.170543,Sierra Gold.csv
103739,2026-01-26,sierra-gold,8480,,2.4,8.6,1.166667,0.135659,Sierra Gold.csv
103930,2026-01-27,sierra-gold,8431,,2.8,8.566667,1.45,0.169261,Sierra Gold.csv
103926,2026-01-27,sierra-gold,8432,,0.6,8.583333,0.3,0.034951,Sierra Gold.csv
103929,2026-01-27,sierra-gold,8433,,1.7,8.583333,0.7,0.081553,Sierra Gold.csv
103928,2026-01-27,sierra-gold,8475,,3,8.566667,1.316667,0.153696,Sierra Gold.csv
